emg_rms,steps,Label
0.6632885050849372,6630.412947044378,0
0.7590485438555776,7157.558168685283,0
0.7921357922074019,8027.8049699776975,0
0.7480242371333972,8355.698162046581,0
0.8111872929921109,8867.20519949219,0
0.7608813304871066,7544.687601913952,0
0.9320775147540249,9781.628406717777,0
0.7433401788828838,7022.841683141125,0
1.172488691241838,11840.180006945116,0
0.835836698311976,8358.635017067467,0
0.6168449009308827,5822.427343628381,0
0.5942179586037782,5815.40063212024,0
0.8567041900180193,8030.361716889438,0
0.7139476478058974,7108.567019571738,0
0.9248669371446643,8519.183929322011,0
0.809521980133665,8449.341076821298,0
0.6713447304719349,7529.815176347568,0
0.6503565043145803,6282.462520412471,0
0.5834830412168055,5227.140080704685,0
0.6357983663185685,6618.455970127869,0
0.865820837625355,8348.363143952074,0
0.8024807164510155,7843.772618473862,0
0.5587470365633952,5790.32007264675,0
0.7793008607841274,7738.104612127855,0
0.8620512684519954,7971.005205035915,0
0.6553247462046067,6267.114278741143,0
0.7543009658016228,7713.921218793423,0
0.8032227852573887,7924.461916063792,0
0.624562516111576,6032.090221667722,0
0.8211070141804848,8228.58265192709,0
0.8711293113565368,8492.723612394333,0
0.9826084109803003,8866.543381872625,0
0.9398850069458742,9213.301818462875,0
0.5508166830292424,5508.761139593678,0
0.6646114406518191,6214.547385805548,0
0.8619242486813065,8371.0747981756,0
0.7976339250427116,8361.231443937926,0
0.8169151489093066,8812.74482336899,0
1.3610382356942665,13263.860101991697,0
0.8048612872959936,8543.603242205616,0
0.9743562019621397,9109.150498218098,0
0.9214849556670408,9089.130962017338,0
0.8034869735795848,8664.950855005189,0
0.6754722853992348,7099.981348466551,0
0.7815436762329179,8972.303219215202,0
0.6707714517282987,6163.906970921559,0
0.6862256250379698,7047.327901556343,0
0.6831733321897129,6814.430695461043,0
0.7764121515995067,7798.9725797763285,0
1.1821470296441352,11007.87375426925,0
0.45076643624576057,4956.254018414492,0
0.779943692464021,8397.052311368507,0
0.5611497742255602,4852.810495317812,0
0.7635808983282757,6853.727868623151,0
0.9319478958108088,9117.98984022831,0
0.7767320642568093,7704.992772714838,0
0.6303177822857835,5877.902374932741,0
0.6097731912592548,6359.040477985356,0
0.8209951579953778,8504.40910905727,0
0.6964790120606685,6410.219831382932,0
0.8090685705732481,7763.6916244032955,0
0.7558458731791705,7527.731350591035,0
0.6037850045846181,6441.880811193892,0
1.101398496283801,10887.249157961869,0
0.8320870122501949,8489.682734378177,0
0.4594045395358549,4913.636614447343,0
0.7845407471251975,7811.822382409834,0
0.6672418868949017,6397.148808781686,0
0.9202831703108408,9312.78507716695,0
0.6772818893266517,6393.9441678938165,0
0.7337633432005765,7525.9202951782145,0
0.8174824465720183,8375.901515111185,0
0.9069206771627413,8923.234997114732,0
0.5265062115665055,5806.686199686831,0
0.6805299079372593,6777.831233283365,0
0.6593488657533959,6861.087842770848,0
0.6300985647308062,6255.033890369385,0
1.0423891970393573,10113.308793139138,0
0.8047357490232643,7962.349075128776,0
0.6023690126060589,5680.168105667177,0
0.954757458434503,8943.618170049811,0
1.0649099825693091,10779.463473671985,0
0.8849759473976014,9106.157205376538,0
0.5208579727647596,5099.579982711701,0
0.6367809541447806,6721.448192830288,0
0.9596052310275958,9584.445956030831,0
0.6158564467028981,6652.067137030709,0
0.7739402375261137,7936.372522494034,0
0.8842189550283599,8355.765553641475,0
0.6306524707765468,5964.226415991933,0
0.7348403250322414,7619.753482313749,0
0.3024923725390215,2881.0757959329976,0
0.5742663363490406,5778.47616191833,0
0.7349830974265453,7182.609643657527,0
0.5954575881574784,5995.211493680743,0
0.9853213259229131,10031.679251345518,0
0.5466266575054094,5639.08859010567,0
0.6655359799019629,7039.678583971145,0
0.7738223159535548,7514.071124683554,0
0.9526747581390744,9623.91364889976,0
0.5044151431984443,5353.15766888921,0
0.9585464841184498,9265.572305836708,0
0.7238711198219678,7698.6153822170945,0
0.5728270766400415,6109.473975883155,0
0.8221880762172444,7605.915022639282,0
0.7745405630742627,7536.0214887416605,0
0.6605535685552594,6162.198501266599,0
0.761364213244001,7639.776175616095,0
0.7303790589230226,6970.127134600912,0
0.8001755209046919,7726.921009599016,0
0.8285848704084233,8301.410358238647,0
0.9726503082997888,10013.854025242026,0
0.537732043630437,5786.529251053433,0
1.0577684901491733,10448.52024854337,0
0.4529096425868517,4278.6606604264725,0
0.7022601732914114,7272.296020201237,0
0.7995486209050989,8740.832264449537,0
0.7667312635607918,8261.436350042277,0
0.6470145262378525,6678.63159235872,0
0.7166611386918269,7041.817290148072,0
0.6314875024719838,6937.867129909468,0
0.6316110045663741,6525.468011621874,0
0.8461540245983958,8620.901738196773,0
0.8046714994324266,7606.729862623172,0
0.6151847704222246,6481.1120467785495,0
0.8550197459096763,8723.4263433224,0
0.7740106605287149,7980.235357220615,0
0.8828700301100778,8259.421639011029,0
0.8623927434886368,8478.408597402156,0
0.6693155973024296,5770.283250822566,0
0.7272165715401954,6877.3164903582565,0
0.9103405439180465,8725.31865451191,0
0.7921296203747485,8359.82244386528,0
0.7487755919985327,7581.191581070194,0
0.6888349709896396,7480.376222430462,0
0.9395256238002482,9430.972446805616,0
0.6439959399245706,6771.597724438322,0
0.8564325088196194,7701.788221936778,0
0.7174624427788526,7107.266149413654,0
0.7158251310318047,7168.949369131895,0
0.8853014979883962,9108.90655443163,0
0.9146417265477577,9029.544888727527,0
0.8786074378688722,8495.48422901638,0
0.9877236917813859,9333.986362042448,0
0.7958831885181604,7148.331957187449,0
0.8912091833709448,8824.986787197075,0
0.6811477036835847,6985.341836588056,0
0.8330973995657746,7898.567751125322,0
0.7138568184333729,7294.28888198633,0
0.7612229681484236,7772.741113175141,0
0.8766099766569632,8462.208218858596,0
0.6465400884981392,6802.245817861209,0
1.0161927496451313,10729.368091208946,0
0.6011708637284779,5897.924841916631,0
0.5927108829770427,5566.445733313612,0
0.9638960830616607,9158.614519766741,0
0.8768515237263503,8387.126656018438,0
0.8824847113280954,8444.15256707655,0
0.854565110250552,8599.211885138204,0
0.6815507929054506,7358.95712060498,0
0.5770257294997686,5992.64243151443,0
0.8461674937041319,7916.8958665494365,0
0.63719938334303,6198.960801407599,0
0.8929671163776586,8549.115924831167,0
0.7176060460519283,7048.833539017315,0
0.666865901642213,5953.667661386374,0
0.783041475430749,7095.166450341426,0
0.8679490969063756,8047.256281323522,0
0.6381242502932637,6610.47576178927,0
0.6265208697813932,6497.256242045308,0
0.7010196852066524,7727.263845005313,0
0.8180272691501931,8022.467739012212,0
0.619562565199246,7041.849796783946,0
0.698196093688677,6702.310041969784,0
0.7384201299834626,7995.479477147717,0
0.5328774226848174,5279.509905248217,0
0.5417322407734122,5573.623964203325,0
0.6396206157176121,6108.035830606092,0
0.697501480371552,6850.72682340716,0
0.7830103609260601,7888.107805415499,0
0.9658037510929607,9535.249363612373,0
0.8428274722380025,8683.147612917051,0
0.7154166939545653,7216.186888565432,0
0.7975728710067493,7615.478394513218,0
0.6356797521538164,5914.6738373301005,0
0.7356818955981896,7307.458033886797,0
0.6599626624274784,6996.709366268013,0
0.8265749364432473,7830.248784545811,0
0.6341884059032414,6072.352484258973,0
0.8137126968031532,7956.416408646364,0
0.9798108739738528,9813.003992748083,0
0.7055230480891174,7223.1186359953035,0
0.8058475268897419,8295.823330995347,0
0.8468816435340186,8245.73676915488,0
0.6934986279150323,6789.75258116167,0
0.738143033700549,8198.720166847375,0
0.7360526645586107,7330.966697753122,0
0.7533066593795807,7599.207497404022,0
0.7062144651721867,6097.316527651727,0
0.7190718952798965,7267.0797588322175,0
0.833978013357293,8556.45963348571,0
0.9116729958330024,9710.923310219992,0
0.8650450929430431,8965.642006775333,0
1.0749137198620324,10390.51043924409,0
0.6191144975477401,6420.726933289586,0
0.8719651689144836,9039.965344279783,0
0.7732978628861453,8004.908420773234,0
1.0838000125563887,10918.371045747741,0
0.620202751163664,6061.655456448192,0
0.603876957833635,6303.041920167434,0
0.6154678799693305,6734.4280239292875,0
0.3947732128914094,3955.2676965175087,0
0.6868671076048034,6487.111549182501,0
0.5470020927096244,6538.932472018142,0
0.7548604780084199,7900.799835048697,0
0.7608860575168895,7702.917356941461,0
1.064837294540917,10473.260550677664,0
0.9172440368403998,8944.696437109798,0
0.6865356472103774,6790.846307427825,0
0.5696522853373409,6025.473728290674,0
0.7842053511817187,8366.91545655594,0
0.5968038259040391,5688.415944366162,0
1.0239950039557133,10176.921161690387,0
0.9565093481740949,9272.710690316588,0
0.7802227991610401,6666.532195942013,0
0.4211013181260836,5260.62599610086,0
1.034792682831042,9506.754173382966,0
0.7187609968327023,7143.785367085637,0
0.9068976806890098,9213.559285185243,0
0.508204419366181,5133.712632036872,0
0.6457948886967056,6751.603699924984,0
0.7576589384980339,7240.70018054717,0
0.7672190795754168,7940.002891235603,0
0.6285433221491572,6886.636851592258,0
0.8868459877824019,8527.56609311513,0
0.5797869080960755,5879.131447161421,0
0.6797405434442808,7290.282565938284,0
0.7776439102277427,7650.786819982368,0
0.8687535369050255,8475.217444895316,0
0.8407406984364355,8565.83659964266,0
0.5956154625988412,5966.446905941738,0
0.4765408186898606,5112.059239226052,0
0.9538361032589181,9455.643338510226,0
0.8204839859973005,7837.686949121503,0
0.6892920106149159,6620.575841675077,0
1.002854445619734,9659.978515139963,0
0.7917589563412061,7608.516062587023,0
0.9469346822484703,9205.95369360479,0
0.7991918327589238,7530.48744458041,0
1.0586729867789586,10735.621041211569,0
1.0436018408842622,10069.679710717477,0
0.7070828685524077,7405.338683389604,0
0.8935443355507181,8793.6614092055,0
0.8304701944454039,8501.939418366263,0
0.9730002599253788,9397.790138436003,0
0.600970514928598,6136.809365636137,0
0.8493092752912577,8525.887244602305,0
0.9782364501705452,9056.624321334686,0
0.4907482470870934,5099.585763666033,0
0.590135942966392,5594.243856790317,0
0.4510033625308595,4558.45476488345,0
0.6892222088048716,6942.097765798205,0
0.8853331765634718,8598.850423726019,0
1.0066550324533008,9514.420512499351,0
0.8088826207564725,7478.638741368314,0
0.9458396621308984,9926.494709242364,0
0.5291130838999967,5792.777646142278,0
0.47763854231123876,4965.087115059222,0
0.7167072292881376,7747.612114828413,0
0.8311409123761928,8120.162831747145,0
0.7202685111428564,7373.541028963872,0
0.4573577743836804,4706.708154460323,0
0.7192544442666615,7453.723465145501,0
0.5737861158140801,5414.751430466177,0
0.8199664088758412,8598.623115125118,0
0.8230169727056846,7991.37841916375,0
0.4982651296000959,5692.373481274708,0
0.6605062679969782,6916.394255848083,0
0.5376893217729604,6130.166528294959,0
0.7858909091072006,7773.569760088698,0
0.9007291447139805,9017.14221919091,0
0.6344542985938177,5971.666245680178,0
0.8949654759528102,8423.067658752483,0
0.6222164146666771,6874.57764550512,0
0.6736725132002438,6638.346988233769,0
0.751272562768786,7330.528935454874,0
0.6402647171140755,5914.02072185742,0
0.6924232065092533,6526.4171580275215,0
0.5706820195824464,5810.675578461767,0
0.994640705189496,10137.435365728417,0
0.717238821775281,7708.112802530106,0
0.6154397519222277,6567.97876238428,0
0.7334864710983953,7937.983906593007,0
0.7644853098760652,7359.152972764123,0
0.6949133640044917,7475.141250206383,0
0.8363133222025287,8595.648743150512,0
0.8696850554441519,8514.846126795817,0
0.6402826012922286,6586.412468644679,0
0.690714914622547,6460.337876350052,0
0.6618545752763466,7197.679120827652,0
0.40450766522268927,3847.0904686486315,0
0.47173127569191464,5443.891835418842,0
0.9955862699985011,9814.906062835897,0
1.031345952759088,9791.648316461835,0
0.6923445999537516,7089.336233746862,0
0.8545163262044971,8368.159640856133,0
0.7943563089816544,8143.671863909237,0
1.2661494834628302,12440.189887804832,0
0.9317964524900776,8842.263888578149,0
0.7608621067637881,7244.487469273514,0
0.6399225725642596,6013.4859999872915,0
0.5042543313230045,4810.1965486363315,0
0.8014246876372059,7708.173449940023,0
0.5982865515859068,6451.027670943667,0
0.5092939257795698,5310.883655035577,0
0.6444852901936471,6221.216439914728,0
0.6098131822577623,6452.4945341803905,0
0.9494504728521176,10083.948025649684,0
0.9391206522319572,8844.79846144551,0
0.7741337953249061,7268.455765411665,0
0.9917546296979949,9772.057440729293,0
0.74200849174347,7583.209704663129,0
0.6007562570934211,5830.369015464523,0
0.9357959465452375,9570.635027901602,0
0.8279487554615855,8467.350269061777,0
0.5723981641272345,6332.934298510404,0
0.6859404808637554,7287.925063883196,0
0.6536286275229269,6407.189275581538,0
0.5406320963369423,5394.649341836854,0
0.8625188282894509,8871.957089161342,0
1.037280909464673,10582.32076622909,0
0.5433613988694366,5734.704097107183,0
0.892569732076529,8604.67319372898,0
0.6695502161326474,6310.763531240295,0
0.6521427408095641,6755.920146289907,0
0.6678885878566182,6666.914050536955,0
0.5363318498505274,6152.078252778771,0
0.7995990568903956,7650.353950600359,0
0.5886023703851085,6417.690187717233,0
0.7685166136409931,8106.247189060787,0
0.782242661968811,7761.816866270599,0
0.6736403883614417,7075.689708755419,0
0.5437103930140579,5865.84787396974,0
0.6492861519070329,6706.489922950392,0
0.9137828426216639,9009.849044975595,0
0.7569903644740361,8155.980609445759,0
0.5438517119538755,6171.036528214917,0
0.720161663559515,7788.147616638367,0
0.9216067753905149,8665.369094526604,0
0.5273718517142894,4997.277022526685,0
0.8205215279309661,8130.354447425624,0
0.6004229664949295,6049.731947097114,0
0.8689641009872602,8133.527861556933,0
0.5839885190821238,6277.050435363885,0
0.4658888195628419,5012.161386487763,0
0.5003197294742298,5038.06073070498,0
0.751758013267202,7468.322276208443,0
0.7962747068532419,7711.3866641915365,0
0.616001879285473,6274.886228045284,0
0.8019540957445518,8729.560121452181,0
0.470494891193742,5220.407050970051,0
0.7449973977120922,7522.110241980719,0
0.5551906338999144,5388.3531510797275,0
0.6215346112372928,6451.910989728008,0
0.7462467085184846,7960.558852752556,0
0.6326112186087375,6433.770050457117,0
0.6739919029109595,6615.666040008317,0
0.8356809241175768,8998.321109181807,0
0.694638424942108,6707.281882247485,0
0.8657839489399638,8601.10647549247,0
0.5889355485969737,5343.598913731803,0
0.8132563924548599,8314.471075876212,0
0.916749218895047,9504.801279462763,0
0.395345278236649,3635.764901992129,0
0.5779357383116862,6233.721044808133,0
0.8784192286561351,8338.873007839848,0
0.727525963609189,7193.615362116374,0
0.8106867527047945,7879.920830272563,0
0.7095697185438269,6549.980313999454,0
0.7080516758424196,7278.400007128799,0
0.6771558362901062,7328.691959985496,0
0.8905562808590752,8680.41800982148,0
0.7354083117575408,7823.733248865095,0
0.8728802159442085,8190.241223848194,0
0.6322238220856549,6670.316413361334,0
0.6656734398175062,6911.87670462274,0
0.6859294588936976,7082.3092606947475,0
0.7710503641054492,7430.098223067968,0
0.7022540524282667,6838.250698054458,0
0.7942212790276618,7359.507599818965,0
1.0635563388963343,10589.45950885397,0
0.8786183667753776,8805.252812951274,0
0.6821761286887187,6514.455904566071,0
0.9307473615368982,9686.78855566189,0
0.6696096554726372,6945.090101994599,0
0.5227119485814881,4273.008510816812,0
0.6124672335956919,6280.9464191235975,0
0.46654863547091247,4334.689474332753,0
0.7506410303961418,6726.895567234374,0
0.6777206397342611,7067.736464050347,0
1.0421057034391992,10374.865007720791,0
0.7809393258719268,8056.860334940645,0
0.7743322969487728,7303.229564756402,0
0.8301585652880601,8804.308618558929,0
0.48153284026037835,4298.050588717089,0
0.8048681202208972,7869.037379942047,0
0.8726339028054941,8710.48205937194,0
0.5430057416842843,5303.641318574828,0
0.9087348154600445,9093.912703696538,0
0.8150177140171975,7998.419658198687,0
0.7479450688030207,6931.787043801133,0
0.7761618451477452,8471.282623069854,0
1.0127361532164088,10610.48486515593,0
0.7548625918985641,7503.802048866061,0
0.7711875236725625,8088.899166233782,0
0.6959211227227767,6749.559841512953,0
0.6655255214659229,6342.178515210001,0
0.823991572596285,8527.079742871889,0
0.6184946148920799,5921.2450858073935,0
0.7006085538801557,7438.6300333227455,0
0.6937241297776042,6739.000815698043,0
0.8173893487459892,8085.441678762705,0
0.8293442836610625,8259.279862551564,0
0.8864360110710989,9092.214576694341,0
0.7218837447139379,7104.763125430251,0
0.7507616777927439,7176.069227874226,0
0.6383806204706454,5549.3442627425775,0
0.685233494413485,7044.768431177543,0
0.8311677539691601,7764.0404150732875,0
0.8661176402810454,8681.589658410296,0
0.6240409527839154,5961.815202200793,0
0.9128104632465366,9232.951087051328,0
0.9617455636363811,9821.376373693452,0
0.7937854526617378,7971.7882264951995,0
1.0052872465775207,10289.722185212877,0
0.6043804557428981,6388.235815274484,0
0.5782896419485466,5805.700759345196,0
0.5194028590466555,4837.750009108585,0
0.9048738103281125,9539.0874873576,0
0.8092349674273875,8338.036756691075,0
0.7556121991269862,7415.726634358959,0
0.8106322144693112,8166.8443352326685,0
0.531289287527643,5897.334001159644,0
1.1321677834748327,11013.944984102236,0
0.7828157651181804,7823.5063285048,0
0.7680542133438013,7586.695224131707,0
0.8309397353937404,8766.731536885405,0
0.8792402665154767,8726.915931270792,0
0.7954507473620877,7764.060762229988,0
0.6084993824717855,6474.609348777307,0
0.8113138607112135,8058.123869296447,0
1.0561844006726018,10300.58399127429,0
0.9681273061431322,9524.042526606887,0
1.0087605858400381,9851.043207950219,0
0.689796410580918,7225.779223108227,0
0.5702760192066062,5954.274154676453,0
0.7564001968550836,7428.689927607501,0
0.7791569002290212,7197.5699945683555,0
0.9379943830021967,9227.686590380345,0
0.517752163053233,5189.7139738982205,0
0.98042083624019,9688.80601067511,0
0.6677272006743613,6760.943723923433,0
0.7002441604062984,6851.948041313405,0
0.6056349054373774,5985.280207186854,0
0.4927572185741375,5162.530002350207,0
0.8861593874392297,9136.936483025558,0
0.7065479053367182,7533.966220662544,0
0.5615021753567656,5393.801025656363,0
0.5471495631737541,5323.998281630287,0
0.7305077099862898,7035.938674471128,0
0.9245262734745848,10099.40313969779,0
0.729474142416125,7001.481894082076,0
0.5022798321989659,5401.022119467999,0
0.7103519802408226,7224.462219234919,0
0.7277186355037643,7099.560983307472,0
0.3635092833849798,3274.1870914388173,0
0.7271937654277493,7322.184837126337,0
0.7047827468645063,6667.647145150474,0
0.7969824607801825,8591.466960059734,0
1.0482146786859243,10278.702400167505,0
0.9126071009205025,9227.543342539533,0
0.6147054320120149,7197.530767280667,0
0.5394687592252753,5917.3754341739395,0
1.0878363480720914,11337.963068745585,0
0.7390352598561,7598.561259654282,0
0.743646614714874,7240.0306545301855,0
0.7319307077043966,7347.06824019711,0
0.8330270747066137,7807.2213518884755,0
0.7141700167319545,7136.288666931614,0
0.6738419229613914,6811.537148854155,0
0.686553001626947,6547.985171948406,0
0.7503071301333613,7494.131176925666,0
0.6133464063113901,6708.17597466242,0
0.6219949945899336,6579.986844706336,0
0.7132561886775428,7839.8035763435055,0
0.7170942876059052,7256.340696062304,0
0.9986379089469642,9334.788242597406,0
0.3507715124300965,3762.3749170131073,0
0.8892304271680302,9442.72192272261,0
0.9241343206973309,9272.70293188215,0
0.4560357609012241,4437.244033922346,0
0.6416272042189972,6807.802272853321,0
0.6991616628867817,6553.162999659882,0
0.4792634468982774,5240.989404814791,0
0.6005486165495163,6225.2471607209645,0
0.5614639083831429,5763.166085530894,0
1.001355098101083,9936.622847134235,0
0.9090157786079978,8756.832556357744,0
0.9722992256660441,9405.131378165555,0
0.8709539405328586,8428.462699442824,0
0.5982135161820892,5915.127209684161,0
0.6346192577476126,6849.551730859827,0
0.8290651199661281,8710.139391074776,0
0.5117302873742944,5891.944273086774,0
0.8798630567307362,8618.118256924265,0
0.6452826177015997,7015.459043429261,0
0.7153958751130483,6996.518259010404,0
0.9076611614064355,8631.75914428851,0
0.8614191585813181,8063.732349427928,0
0.6733507985843401,7115.297030621956,0
0.9627036237757248,8959.375102109998,0
0.6776610471252867,5829.525041492652,0
0.8220896693882528,8535.075102279876,0
0.8066082783502846,8332.135057434156,0
0.6256286422681097,6994.3294603431605,0
0.847860800880666,7961.642361124721,0
0.548812583179188,5456.209387284496,0
0.8878587971166719,9120.820715125194,0
0.6936974427178645,7019.039260950954,0
0.6659822077790858,6779.547334703418,0
0.932371236234445,9156.243418411808,0
0.6425874821492845,6253.760083944067,0
0.6025407510298698,5401.928906330809,0
0.4996992778379678,4983.129805165204,0
0.806462128532774,8687.223422029649,0
0.5354011099828578,5351.599383860333,0
1.0202482172407512,10001.411854130154,0
0.46107084890104477,4132.260886503302,0
1.0069133500144098,9773.144807061548,0
0.8406526660917514,8134.769258980386,0
0.7424720483347697,7463.485266976924,0
0.6896550936604766,6710.680054926684,0
0.8171032500799833,7967.388778858723,0
0.7615200061166174,7625.070308572081,0
0.9385809355890362,8990.108335151292,0
0.7183596831423911,7830.06933185908,0
0.7717905424075207,7550.950386871689,0
0.7032819022927995,6825.680141304081,0
0.7671304273288657,7566.238041641983,0
0.7608029386487529,8134.468122169242,0
0.47663189725016897,5054.241997794414,0
0.5894119739877605,5267.787043690072,0
0.8837714463169165,8525.550767889506,0
0.7969214827132912,7787.677905431616,0
0.6785965372894938,7054.168803088964,0
0.7186585089713309,7801.843451623948,0
0.810065777857067,7540.983169252397,0
0.6465906619330745,6534.612576462127,0
0.6099137637923912,6230.629611322565,0
0.7354329856066153,7224.979149692169,0
0.549204093072816,5753.195007530213,0
0.7687496596633004,8237.437036080122,0
0.5411902893770199,4952.181320953831,0
0.8462714175452682,9358.360660397046,0
0.7619227083483401,8517.941512796528,0
0.8487939943178883,7970.653877191602,0
