HeartRate,HRV_SDNN,Label
77.03653723037438,91.8627619319178,0
78.67840017511301,60.92511369514004,0
85.27616521499921,64.34553205996545,0
82.81387370970634,43.91587414219555,0
58.22026390881764,47.53508413596275,0
68.60488520498498,70.11821781016148,0
84.73093357386182,84.72478786210473,0
69.600094785955,67.59801317102523,0
77.20058262176332,68.80846188990066,0
107.08384273932104,59.60844273159072,0
76.15404777450131,45.92557089460089,0
85.3682374504826,66.71278084401048,0
84.88720949264437,77.1882038542895,0
77.95328029500125,57.91524445866607,0
59.28060587998254,54.771498169284214,0
74.76446430205178,72.33440815666323,0
68.75424620562511,49.027823777588985,0
55.92968182242525,56.57190607227155,0
73.08350028011895,92.55772726761518,0
75.42489134708593,60.69864875623116,0
101.7274660743852,55.52204532615634,0
52.33450213967772,56.715668098025446,0
68.5555747836306,67.85443021766746,0
58.02465449563598,51.57874495428568,0
73.65394696229737,51.800046107861135,0
87.51311499724076,79.4336591035267,0
69.32934277351445,84.00836366949567,0
61.65635759802017,50.8566350595869,0
62.182781563500704,30.301801776473475,0
74.6996451683999,74.73801748893521,0
69.47327653872789,49.87479708756587,0
68.17692433949395,70.33447748819988,0
67.98663624613008,29.432782502705326,0
59.9638683565799,71.37099338955508,0
85.98820327675801,46.11574666013531,0
79.07126168239313,71.93156680852687,0
57.55608937583381,71.49785837839035,0
72.94015936646795,46.49443146544264,0
57.85339634949529,51.14016795445499,0
84.72405604667237,83.64815372866585,0
72.50330138584785,63.656548685300194,0
67.62142396459804,73.71681864155136,0
74.65710145621597,92.60712368374475,0
83.23585509211819,39.65143097082297,0
68.10640466836749,86.93645888129174,0
66.05581691296437,56.05491623896787,0
60.58829798339941,48.35588451296014,0
68.62380070562492,33.42098909466395,0
93.64988276852246,56.29137995628182,0
76.08047436178569,70.19666439605045,0
56.60049415836229,59.87411412358061,0
86.15051312550798,84.33795519040139,0
95.86174199286616,40.63809410305255,0
78.48247502099402,61.25514864605462,0
57.051773996988224,38.17997162487122,0
60.39912161121425,64.14946079261613,0
88.09856377405583,77.90529165773192,0
63.61213749689791,59.0278564812562,0
74.2596401195386,15.202876657460239,0
79.5819681085312,55.32958403938419,0
62.932233780870405,62.91663135997908,0
75.8793967472098,71.29045923458672,0
42.54277925593538,84.61115302824749,0
60.97407719269309,39.31063540325841,0
73.29265923466338,71.73978835043843,0
61.525854448809575,87.05976935287006,0
86.19111485788618,35.39774362610392,0
57.07499542921124,71.90229381495013,0
66.85844068881457,57.43093538530042,0
75.83371248873192,54.226166372335754,0
84.57761981705295,64.26524013558965,0
55.68933255609744,52.86534392975595,0
93.47542406871939,50.38504575268252,0
76.80100801893138,65.09393102951321,0
58.38191016739479,45.734734728435,0
79.4757397123437,29.03161834783164,0
74.5823472840106,63.62639787888392,0
67.95558710471252,31.831184897739945,0
73.38472747272571,70.87151371691485,0
74.09507725880857,68.14130764014807,0
74.8632751757697,35.52902386119464,0
78.31086325413902,45.04188887639209,0
93.0711210463686,81.28236107131053,0
60.78827021717087,48.863829515247424,0
93.93772664320797,46.75819072933339,0
54.049235017205554,59.600722391534084,0
70.01410393281233,71.75019920810423,0
77.92930702982311,65.18582807739936,0
71.87644573354096,59.53606079061859,0
62.01716870367466,84.15256972771788,0
64.92592556401506,82.4335115990633,0
60.110074219426295,79.11708405916985,0
61.70776562363511,59.017650814430155,0
79.62468579787563,44.03847899201705,0
76.08574277187866,36.82349974354155,0
63.71442123165525,68.34962257072462,0
69.21748130369572,63.12663656764338,0
82.9459269975778,81.50613079183897,0
85.56102180284151,58.259962906856785,0
80.52508767532176,38.30292883652117,0
73.24750325354562,63.62360844598564,0
61.511369010611745,50.46879185662657,0
88.91106165436264,56.84988709139015,0
73.27763227058192,62.35967923665248,0
72.98467368681531,92.74861164716987,0
66.8040872074168,101.75840702676265,0
84.85011943560608,69.4627234651172,0
68.01511860163365,61.22592091149586,0
76.6975221560276,52.54613848175131,0
73.54746069611176,71.07870958971992,0
70.31826021516407,55.07676496596025,0
80.37569487798436,85.946702249956,0
77.4200969008686,70.73657051900805,0
84.18966522308487,61.84664071175649,0
81.78607792250845,66.88306756359079,0
76.78705326875227,56.74445402767459,0
84.9330886771093,80.1355407634099,0
60.553763122334786,49.50975148875216,0
80.90629546138959,49.433429250626006,0
81.00068294854665,43.23527309387101,0
74.22997845593682,69.77369760145501,0
80.94699118084324,73.42086457026232,0
69.00281978951107,80.10601406006373,0
91.5464611809595,87.38706594223193,0
62.85122730269233,57.589832571718894,0
53.287116224007136,67.22434114626795,0
84.27428387765293,41.660692095826235,0
82.40718691785206,46.6843198397348,0
80.8220132851539,70.6323874009446,0
83.6105787106307,76.65387219219174,0
68.00352138085321,52.52367778192108,0
60.3644225017742,54.88911094070844,0
82.23558231189405,44.811619531259026,0
64.47674101606033,47.51214620479503,0
82.75136627073914,63.016655570410286,0
70.19437597635252,62.86356552336158,0
59.63662390054977,59.80782223509666,0
76.9037876379291,62.677735628237315,0
73.49080748315322,58.30242487717478,0
60.72632685342561,48.996747682779095,0
61.52409465782193,76.24709718791189,0
64.42834210629145,62.85791986002696,0
71.19322838617131,71.25572977862019,0
62.08992525702707,59.66609135600231,0
70.37676009845339,25.42154371186303,0
70.953428175777,80.142404954087,0
61.958176262921,51.60834859722904,0
64.91778222158106,51.67885418355714,0
68.72143446891364,62.54473774082854,0
68.78858703858114,45.89224917558633,0
75.81464813950801,73.94270718616161,0
79.12863746877522,64.81046519835161,0
79.90769936941399,67.66999430085774,0
66.09842236003158,38.413031419756294,0
75.2814698267196,81.77922743997726,0
74.83846829984428,61.880455075678164,0
74.31397681994514,50.34153635819152,0
59.157712866025285,60.39326012633927,0
73.42103463880902,29.510745107492106,0
64.34014519134905,61.459764661896486,0
77.63025226871304,36.49434330938408,0
83.67332350198201,40.05733629345237,0
72.13885722861609,34.321083673746365,0
69.80461303639248,81.52171932102225,0
74.17689630368578,43.32406863431346,0
71.2167834891602,80.2954978735081,0
69.16260866370503,61.02751415750927,0
74.81698203527922,29.69158305061655,0
66.12944211220803,42.06946714028949,0
73.094031580404,72.45795438597725,0
68.37375213056916,50.91938976704508,0
75.86165005343729,59.51224546807938,0
88.16450238340245,63.25547085097755,0
78.76595849834659,68.1951352337013,0
94.24885438047208,68.2794010629558,0
67.20330799372013,83.52119538893541,0
85.52627252972421,60.39058004313284,0
77.7909072372483,45.85667001291207,0
93.03897701316335,57.139688731181664,0
63.183858276230474,58.25677971076627,0
75.3483243683174,47.109233192805796,0
70.75551888680623,48.98066107895739,0
46.15192447530086,56.18460029780377,0
67.24239060202014,53.66381676903431,0
62.73295769057205,64.93274153989101,0
72.82726669514653,53.002798862858604,0
69.27008396923117,48.801074118806525,0
88.7020922202291,50.111610132321296,0
90.56201724783007,73.82949316263989,0
69.12634494775348,79.43378479389204,0
50.56004624575912,29.13457544925889,0
83.00280917755478,49.28325457951836,0
64.24581554433938,41.77120504607693,0
88.51816113701145,48.492966306617966,0
87.38071892612895,58.837193184011014,0
63.011247424866944,35.012713556998776,0
52.517376127759434,54.430297546549696,0
93.0314555450034,44.33927972214869,0
69.49595134812527,58.49888831509825,0
75.02950480995966,57.461035486170005,0
55.739207298149644,49.807789705651764,0
65.61330780589049,66.41896894098203,0
78.04427984404913,45.12066450543841,0
72.54148804852622,65.16347335982144,0
65.3914337280061,86.64515782475613,0
83.45378004963102,82.43919564170228,0
61.927746868679606,40.02033372696885,0
66.82609174195849,72.54228110494326,0
78.97794411982707,71.42953262773688,0
78.11269716317148,47.865030513890524,0
79.13077861428609,72.24202171905605,0
61.64312103867958,86.90422986865184,0
51.30551643556079,40.99259028957093,0
82.13849933809341,47.215660326347624,0
75.34105312895984,71.24532028145543,0
63.54181615931106,70.15507082513241,0
93.87366166930822,64.10340792499727,0
74.2437756065636,63.48394102470082,0
88.06749145382027,64.28563675164844,0
72.72216158698033,38.33316113696491,0
97.88892166755049,79.32224444653642,0
91.54104720729781,75.96056106273339,0
69.57746094215156,63.528761491684946,0
81.64929406474846,55.25547032214122,0
73.68156636439666,37.8802748113777,0
88.22089417600505,63.83489139370453,0
62.14974172151707,70.6857255383695,0
76.35055479907838,58.98738611012649,0
88.11655372255623,76.08999017456514,0
48.16152500629485,60.931216367818514,0
58.054935396180085,65.19737953312848,0
56.74627196629666,47.63761070770826,0
70.88354636015568,55.80191817351247,0
78.93612791969583,57.94811213225933,0
88.27858823671102,57.40174218949689,0
73.63801865944195,51.14451033596592,0
80.70284272428331,57.61719583706066,0
56.45267599111128,81.46395340823798,0
63.04878387901719,53.95255579372561,0
68.14790233714797,44.17468506825334,0
74.2491494188714,87.3453750215359,0
68.96494870251313,78.78638995798259,0
50.89050288301055,48.31284218641919,0
68.19318544825063,72.53070518904501,0
61.38901250574177,49.24177047231629,0
79.68329254975173,66.30516552696739,0
79.53372053650357,62.95038818566435,0
57.34649630578165,46.53871201439869,0
65.15962841221855,52.923380812532145,0
60.27925162304981,55.116554493465756,0
73.65144357771126,55.44683141774274,0
77.58531721897721,49.63338533751964,0
66.72100855793629,57.748708528847004,0
82.97254310776648,53.438547300231654,0
61.75306207809767,74.47988281228382,0
61.61690720290873,90.50009824572102,0
68.27003885899396,51.076063264117145,0
74.80950779919375,62.76317264519268,0
64.31400642048875,63.917554555751366,0
68.40934828489219,69.76734449741512,0
85.31409135363084,53.39802067758714,0
67.40438068889546,75.02067313970866,0
61.569722260833146,70.1729098995388,0
69.9113525501096,44.360414677382394,0
69.53722583229921,73.7284671483483,0
66.24641299106028,80.97425379665655,0
74.04495903676138,52.91067576445559,0
85.36743708283969,57.53368157483553,0
72.81395663646055,67.30403964367781,0
70.98830008542977,52.461923639236396,0
71.8694778064052,78.85108738036813,0
49.44450368154192,90.45739281309064,0
54.36293592468493,53.627170228392025,0
80.90295515066978,45.899197494421095,0
90.26465565217627,60.16219758932088,0
63.64148764170223,69.89569490392788,0
72.7959649846807,56.62010929914053,0
80.87706782645941,86.21882575216385,0
112.29205329316282,47.967629882200654,0
85.16222480517817,61.96631738113128,0
76.25310984666555,49.32118410098319,0
61.215354006775826,84.46058511530771,0
49.24716586698585,82.88438102308903,0
77.09549445176515,46.07460108672947,0
67.2829391635073,53.89548768312435,0
58.13580567342448,71.50042379049924,0
64.32239386704919,46.46993441012021,0
65.99557285676154,73.68924522106599,0
83.94275118358827,61.71171563415705,0
76.94749467504123,31.763373307568532,0
66.8797410530317,54.30280199325121,0
87.2243062020794,50.95761419889377,0
67.33421801592989,51.782088743795946,0
59.96594708414114,72.21186298845518,0
83.70246296156057,35.80111938573907,0
76.0860587751768,76.17270788958938,0
54.19066622471555,65.53564429502508,0
70.53263817935024,57.63942449777771,0
69.48033571947582,77.3709948322425,0
58.84945955194044,64.32199287561731,0
88.96838119932302,68.12646415488994,0
97.76415733408592,79.97766504609024,0
61.90299949804786,63.3442606981475,0
78.00312158009014,57.32193244971185,0
65.60607625000893,38.39092672470893,0
70.94774502416934,47.28404759873944,0
64.11770771009115,105.62403980201236,0
53.947488545864516,77.37180389351417,0
74.94523654996307,41.67317222395766,0
58.035155686214765,44.26601470719118,0
69.89386211684646,72.24203968555308,0
71.49873864548758,76.63832272177712,0
69.13489514356854,66.58605200613628,0
55.86398534800587,49.35549727249796,0
67.05974451498237,59.909359070028756,0
84.3846105625628,74.33724801831437,0
71.3674640249149,58.90351579462966,0
68.58686420625828,30.144729294105566,0
65.19246892864254,60.03173450373531,0
90.10049195557266,48.18611372281834,0
53.24964503636887,62.66279488884625,0
78.1616869079338,100.16173901044418,0
55.91359454811318,54.10391462001167,0
77.39530635358506,49.73780117409389,0
65.50981932316579,71.87550178410028,0
53.520368472857335,72.72743174525172,0
52.9091702359065,65.78577704502074,0
67.74802687397474,66.50763030364432,0
80.24985811490139,86.39322626267597,0
63.110869423945665,46.32070261265867,0
86.0896864703576,73.89626698432484,0
52.752387603335784,51.421461659614216,0
69.16522854666574,71.36343819392607,0
63.96780922535625,38.84163859579388,0
57.36676411196058,51.98112658170488,0
66.40666991239952,65.31017243087979,0
68.88329120392629,80.24700324974677,0
62.294774911585776,66.08930056796258,0
72.96767301563166,41.036286737307876,0
75.57371724513396,62.63950382830293,0
73.38783288128039,45.54550986363131,0
61.623528445064665,29.57640623282574,0
77.64346774277418,57.2388644687166,0
72.36254462348859,51.43396688506051,0
45.94696988288806,92.48153859975942,0
66.27311369269077,64.72099558075665,0
79.5422681793997,38.66735791541238,0
74.48714955858757,51.48297596695743,0
73.77400215918591,70.90079993683096,0
69.5226703433026,90.22559394487848,0
69.41925253432863,27.42313346441685,0
63.390890564015336,33.35632954975472,0
77.18917873819191,73.78310056387095,0
67.23365615703506,64.39676225839546,0
80.42395646020799,51.57153979023927,0
60.308362793482544,62.7227328554624,0
68.49413196252158,24.045934933033834,0
66.34479715144163,65.82929615956188,0
75.43127855652982,48.377817830159344,0
74.60819166779586,73.10723757518873,0
72.70561173288776,30.412693577470563,0
95.8120157942028,60.694265193195655,0
80.89906379122249,46.08277455419956,0
67.9796701501581,51.418036405560564,0
95.51198484357181,56.19399697495396,0
60.71253754120763,55.30856645076982,0
58.064413825408685,40.81765191773639,0
65.20116971827582,77.09394076484745,0
50.89445581658253,63.898700646638396,0
76.63145774679498,50.33483628304721,0
62.94363322995284,49.07629230605093,0
86.15553983625747,47.27635476319351,0
69.22686271629624,57.16658213725821,0
71.86941203626866,62.5439396936163,0
74.72873530589901,100.816902535042,0
52.053966643627746,46.18933341911047,0
73.42396350197788,82.35304715076651,0
77.31188222558924,76.30748831552432,0
59.15737377236814,64.7475632484668,0
82.09443231237897,83.3363482350806,0
69.94178985964895,65.34845826302958,0
81.85398580916689,67.20536080132733,0
75.89198274591713,59.755935802497476,0
83.61888317728389,70.96467269751284,0
69.608169101978,69.72210516412122,0
68.14582242113971,56.02904785713877,0
71.53711908480014,38.67632185160148,0
65.10981960331002,59.87891717424485,0
82.29692217439418,42.538821985423326,0
61.58904941172511,51.68140199753702,0
71.3189111369093,74.34358895760353,0
65.36877001431048,52.02764981984108,0
76.38383233678657,56.031947783904315,0
79.51328822969367,67.34000863765449,0
84.05577650510573,73.62407974076658,0
69.40040015955687,35.541353083040214,0
71.79904518831229,52.92153634887764,0
66.63457502908562,51.10650129459304,0
68.99781760694016,83.2813923786957,0
77.56724529384311,45.07370517505715,0
85.5139173724193,33.004377745428584,0
59.45311716820819,65.42225140117282,0
76.41734630129906,61.18311933993649,0
79.62677059211524,49.35298975079525,0
77.04892185033829,46.925715945792845,0
81.49929691948505,56.5953312945567,0
66.57287848926266,52.15182038017289,0
59.007487494383064,31.233579501322016,0
59.8859960100625,73.60175251493204,0
83.60085656256688,73.9986511222765,0
77.52706513645305,66.18503667409232,0
77.05516995736228,42.9123059617438,0
81.71536449708896,63.14991188461069,0
57.34434769825713,62.04136957423835,0
97.36642595910408,65.11484121035357,0
74.76430670817253,73.26697121932017,0
74.96221497415468,47.05246882393176,0
77.94478794240881,65.68197337213762,0
83.21700930798531,79.49425816087165,0
64.79032282468359,80.04320297748374,0
61.98960427154146,74.5756238960027,0
78.95433723522468,68.10888365044413,0
93.10636902449706,60.69608058298393,0
92.21799561462359,81.30469861241306,0
93.9229932324004,65.17802363917056,0
65.46013510915203,59.39874979127156,0
68.60330801506721,79.51758417848595,0
67.17192208011625,73.40280678200975,0
77.21168603684613,43.703905336455605,0
91.99452757681445,54.9675883058594,0
61.15007423712665,70.15890613887267,0
87.82435511222675,64.30978521611851,0
68.7610271553495,50.408273279266034,0
60.08823281922937,64.47637125750666,0
63.43165443696934,85.58527987057334,0
49.87534714148771,79.6935225372448,0
76.26603252154945,72.91404904604254,0
66.77945066820068,72.21939045851072,0
56.79842933930618,40.2307008287855,0
58.90936520692893,60.13431674234492,0
70.01022591292724,88.12998833115464,0
85.6876820758241,59.1260828632069,0
74.75050501833987,44.55721409890081,0
55.92754417886911,54.11208039973304,0
65.60395719281296,45.98242482396005,0
70.40422563874048,48.44472982630891,0
54.848897738303364,49.930304917428934,0
73.13285416749747,36.50717313489675,0
67.87637656104518,48.08549852083132,0
71.32475686754066,74.71309292778987,0
89.39249934459309,46.51536374153336,0
84.44029092091814,83.73165381007395,0
67.37320863817385,70.18347640573671,0
52.6078177213783,77.38781621652197,0
93.48077108498144,49.58056578898777,0
79.86487664458367,73.061218621813,0
79.30929793778176,36.59940941058946,0
67.32555328287697,70.4351092841005,0
77.34463154367566,62.82994536532027,0
64.66353195690971,64.61950042020995,0
73.28496134117239,46.666834894989954,0
67.75758982706726,43.28079196107578,0
76.42067479092269,70.03995033004236,0
57.990285552749654,46.357608220713665,0
68.2597276828528,70.67948234953889,0
73.02593195849644,43.99688877323783,0
73.70987317974566,76.19277624483972,0
91.61426887631615,30.982119271556694,0
45.81922536344363,74.25523980525848,0
79.91092032374505,77.02100512566301,0
88.35933283587377,47.13780130194903,0
50.96532517889286,69.91363306963515,0
64.2091992915583,59.45247554934943,0
63.68483018275366,42.17547962344817,0
50.53906097125987,41.178103411144946,0
61.67037732627593,27.859919427593262,0
66.4077017757136,63.47049705273633,0
90.41185343276341,31.733387979539227,0
78.7079454018594,57.76303715753343,0
88.73983064084199,55.993245150624226,0
75.0543375318154,66.33600671602221,0
61.186233659491606,58.18693917040218,0
65.85664547357469,58.46658646178083,0
80.78939874022093,82.87999929514689,0
51.89258005648304,70.65427009687907,0
74.8789955726506,65.95785464938375,0
61.40551772294599,63.937692363789495,0
66.95380831545766,38.43515491026341,0
85.16673720019706,72.9848099993865,0
73.91539706659276,66.62046646517574,0
65.83691865083094,48.66841005511693,0
87.95192015456317,49.3483028214776,0
66.53211451627753,58.18839150789798,0
77.71650073309868,60.761840530561045,0
81.3545868499333,63.56997876056754,0
63.51976290247036,80.43672971032139,0
82.15120189204825,75.53757160913102,0
70.23239570583222,36.13870589509018,0
83.84634914801264,75.20055451246176,0
59.72932052885611,74.84381143341707,0
63.981618482820686,67.39292444738746,0
85.5542188667155,78.43294586920138,0
62.849148108740586,85.44094717946665,0
64.2763798076149,75.72116446350843,0
59.374494586940294,59.191468070902424,0
74.52772200962741,82.63153948655103,0
59.35703052889343,56.4794028115723,0
85.0787757166482,57.08906017811451,0
50.267781529100574,48.60766142251611,0
86.19159748073761,76.66270674814388,0
79.98398367319137,55.679646465281444,0
81.61292916545105,85.69938923973454,0
59.394867465731735,68.19942898460829,0
66.37527971247195,35.72752256123627,0
70.39779086649459,70.05279845010517,0
75.4409403260218,24.378490188388376,0
73.37333450497499,73.35081672411604,0
77.24769818364841,68.91591586180668,0
75.83458736419557,47.89212215584084,0
72.43751655636574,65.64462736992334,0
74.1122415646727,93.63149822703312,0
45.006391490568326,55.401164105554756,0
58.64907152487186,38.868015615367014,0
79.78907724297446,79.99131670832485,0
76.90343845234314,90.2233015639545,0
66.61772612882775,55.809030268167255,0
70.00907632947462,82.02675933177181,0
68.08580577709579,68.11240401321048,0
55.14593916248605,44.96903893507847,0
58.674467291992954,50.17257995513282,0
66.10682347971174,64.24339937346218,0
63.89983370095273,78.29406852944669,0
73.49185727381042,71.56966046532567,0
52.28297830724765,46.95420288023401,0
77.36949114238038,97.67159678570613,0
60.563147661568266,59.76156876224463,0
82.10185108687651,57.13816517544795,0
76.8255572255712,66.70125876234788,0
86.59264409537623,83.64206185361611,0
74.86923982373474,59.5342295588859,0
58.45090940388672,59.250184938798284,0
59.92137501782961,67.45270546726627,0
61.61998779671387,63.73284857339034,0
70.29976244538821,69.8204417784683,0
85.56748981531557,17.594273996007168,0
64.37771470905895,60.2379195263005,0
72.95899995669124,71.03204916752489,0
59.73926324577045,47.42473674716409,0
56.41191621771901,70.74284641512575,0
57.13319566362105,54.136802695432124,0
64.39509310051405,91.71180608823634,0
63.98107626547501,84.32408907486113,0
50.9987847977284,55.57069410583758,0
76.91093633096325,59.564593540623115,0
59.60230565889832,58.283350988672055,0
98.3064164055079,48.92509548199415,0
76.20801055116678,62.514691442651674,0
73.23991780851239,53.55957705410026,0
65.4569024910376,40.833390949372564,0
74.48663324019437,73.80740467154476,0
70.91432894879074,73.12829711641552,0
75.38736035495101,46.44057662000097,0
96.00168406204756,80.37433197953688,0
79.04394096219808,48.7486007065665,0
91.27481344071559,71.34521288363287,0
69.63271252471017,74.4757950968917,0
56.557331242191424,59.416481937176734,0
97.60273181994498,62.38210678042875,0
69.704122034482,51.81225419101121,0
100.15652876853397,56.03420368110644,0
85.26484231322245,50.62062661054037,0
74.26704562854376,47.71324768830808,0
82.7173516414571,53.32937165277784,0
88.46901048949486,39.70068436193771,0
88.18871832584416,59.16409617150944,0
57.38052649298646,49.59228921797873,0
